team_A,team_B,team_A_win_percentage,team_A_points_per_game,team_A_assists_per_game,team_A_rebounds_per_game,team_A_top_player_points,team_B_win_percentage,team_B_points_per_game,team_B_assists_per_game,team_B_rebounds_per_game,team_B_top_player_points,match_outcome
New Orleans Pelicans,Houston Rockets,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,1
Houston Rockets,New Orleans Pelicans,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Los Angeles Lakers,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,1
Los Angeles Lakers,New Orleans Pelicans,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Chicago Bulls,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,1
Chicago Bulls,New Orleans Pelicans,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Atlanta Hawks,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,1
Atlanta Hawks,New Orleans Pelicans,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Brooklyn Nets,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,1
Brooklyn Nets,New Orleans Pelicans,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Utah Jazz,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,1
Utah Jazz,New Orleans Pelicans,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,San Antonio Spurs,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,1
San Antonio Spurs,New Orleans Pelicans,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Toronto Raptors,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,1
Toronto Raptors,New Orleans Pelicans,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Memphis Grizzlies,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,1
Memphis Grizzlies,New Orleans Pelicans,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Detroit Pistons,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,1
Detroit Pistons,New Orleans Pelicans,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Washington Wizards,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,1
Washington Wizards,New Orleans Pelicans,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
New Orleans Pelicans,Portland Trail Blazers,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,1
Portland Trail Blazers,New Orleans Pelicans,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,0.5975609756097561,7.75,1.795,0.21184419864332046,22.9,0
Los Angeles Clippers,Philadelphia 76ers,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,1
Philadelphia 76ers,Los Angeles Clippers,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Phoenix Suns,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,1
Phoenix Suns,Los Angeles Clippers,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Indiana Pacers,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,1
Indiana Pacers,Los Angeles Clippers,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Golden State Warriors,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Los Angeles Clippers,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Milwaukee Bucks,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,1
Milwaukee Bucks,Los Angeles Clippers,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Cleveland Cavaliers,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,1
Cleveland Cavaliers,Los Angeles Clippers,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Dallas Mavericks,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,1
Dallas Mavericks,Los Angeles Clippers,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Orlando Magic,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,1
Orlando Magic,Los Angeles Clippers,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Miami Heat,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,1
Miami Heat,Los Angeles Clippers,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Sacramento Kings,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,1
Sacramento Kings,Los Angeles Clippers,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Houston Rockets,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,1
Houston Rockets,Los Angeles Clippers,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Los Angeles Lakers,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,1
Los Angeles Lakers,Los Angeles Clippers,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Chicago Bulls,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,1
Chicago Bulls,Los Angeles Clippers,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Atlanta Hawks,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,1
Atlanta Hawks,Los Angeles Clippers,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Brooklyn Nets,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,1
Brooklyn Nets,Los Angeles Clippers,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Utah Jazz,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,1
Utah Jazz,Los Angeles Clippers,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,San Antonio Spurs,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,1
San Antonio Spurs,Los Angeles Clippers,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Toronto Raptors,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,1
Toronto Raptors,Los Angeles Clippers,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Memphis Grizzlies,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,1
Memphis Grizzlies,Los Angeles Clippers,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Detroit Pistons,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,1
Detroit Pistons,Los Angeles Clippers,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Washington Wizards,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,1
Washington Wizards,Los Angeles Clippers,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Los Angeles Clippers,Portland Trail Blazers,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,1
Portland Trail Blazers,Los Angeles Clippers,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,0.6219512195121951,7.647619047619047,1.8095238095238095,0.18931934342032375,23.7,0
Philadelphia 76ers,Phoenix Suns,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Philadelphia 76ers,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,1
Philadelphia 76ers,Indiana Pacers,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Philadelphia 76ers,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Golden State Warriors,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Philadelphia 76ers,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Milwaukee Bucks,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Philadelphia 76ers,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,1
Philadelphia 76ers,Cleveland Cavaliers,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Philadelphia 76ers,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,1
Philadelphia 76ers,Dallas Mavericks,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0
Dallas Mavericks,Philadelphia 76ers,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,1
Philadelphia 76ers,Orlando Magic,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0
Orlando Magic,Philadelphia 76ers,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Miami Heat,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,1
Miami Heat,Philadelphia 76ers,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Sacramento Kings,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,1
Sacramento Kings,Philadelphia 76ers,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Houston Rockets,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,1
Houston Rockets,Philadelphia 76ers,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Los Angeles Lakers,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0
Los Angeles Lakers,Philadelphia 76ers,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Chicago Bulls,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,1
Chicago Bulls,Philadelphia 76ers,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Atlanta Hawks,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,1
Atlanta Hawks,Philadelphia 76ers,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Brooklyn Nets,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,1
Brooklyn Nets,Philadelphia 76ers,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Utah Jazz,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,1
Utah Jazz,Philadelphia 76ers,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,San Antonio Spurs,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,1
San Antonio Spurs,Philadelphia 76ers,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Toronto Raptors,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,1
Toronto Raptors,Philadelphia 76ers,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Memphis Grizzlies,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,1
Memphis Grizzlies,Philadelphia 76ers,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Detroit Pistons,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,1
Detroit Pistons,Philadelphia 76ers,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Washington Wizards,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,1
Washington Wizards,Philadelphia 76ers,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Philadelphia 76ers,Portland Trail Blazers,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,1
Portland Trail Blazers,Philadelphia 76ers,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,0.573170731707317,7.2821428571428575,1.717857142857143,0.22017285390689878,34.7,0
Phoenix Suns,Indiana Pacers,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,1
Indiana Pacers,Phoenix Suns,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Golden State Warriors,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Phoenix Suns,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Milwaukee Bucks,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Phoenix Suns,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Cleveland Cavaliers,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,1
Cleveland Cavaliers,Phoenix Suns,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Dallas Mavericks,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0
Dallas Mavericks,Phoenix Suns,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,1
Phoenix Suns,Orlando Magic,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,1
Orlando Magic,Phoenix Suns,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Miami Heat,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,1
Miami Heat,Phoenix Suns,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Sacramento Kings,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,1
Sacramento Kings,Phoenix Suns,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Houston Rockets,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,1
Houston Rockets,Phoenix Suns,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Los Angeles Lakers,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,1
Los Angeles Lakers,Phoenix Suns,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Chicago Bulls,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,1
Chicago Bulls,Phoenix Suns,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Atlanta Hawks,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,1
Atlanta Hawks,Phoenix Suns,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Brooklyn Nets,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,1
Brooklyn Nets,Phoenix Suns,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Utah Jazz,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,1
Utah Jazz,Phoenix Suns,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,San Antonio Spurs,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,1
San Antonio Spurs,Phoenix Suns,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Toronto Raptors,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,1
Toronto Raptors,Phoenix Suns,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Memphis Grizzlies,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,1
